0,0,0,-0.198412698,0.031746032,-0.392857143,-0.031746032,-0.555555556,-0.099206349,-0.702380952,-0.142857143,-0.380952381,-0.396825397,-0.48015873,-0.587301587,-0.547619048,-0.714285714,-0.595238095,-0.821428571,-0.261904762,-0.468253968,-0.357142857,-0.702380952,-0.416666667,-0.861111111,-0.464285714,-0.992063492,-0.126984127,-0.488095238,-0.21031746,-0.722222222,-0.261904762,-0.873015873,-0.30952381,-1,0.015873016,-0.472222222,-0.011904762,-0.666666667,-0.027777778,-0.797619048,-0.047619048,-0.916666667
0,0,0,-0.210116732,0.035019455,-0.420233463,-0.031128405,-0.587548638,-0.112840467,-0.73151751,-0.155642023,-0.416342412,-0.404669261,-0.529182879,-0.595330739,-0.587548638,-0.719844358,-0.634241245,-0.828793774,-0.303501946,-0.478599222,-0.404669261,-0.715953307,-0.455252918,-0.86770428,-0.498054475,-0.992217899,-0.175097276,-0.501945525,-0.252918288,-0.73151751,-0.303501946,-0.875486381,-0.350194553,-1,-0.031128405,-0.482490272,-0.054474708,-0.6692607,-0.073929961,-0.793774319,-0.097276265,-0.910505837
0,0,0,-0.217557252,0.022900763,-0.43129771,-0.049618321,-0.591603053,-0.129770992,-0.732824427,-0.171755725,-0.419847328,-0.41221374,-0.530534351,-0.599236641,-0.591603053,-0.717557252,-0.63740458,-0.828244275,-0.309160305,-0.484732824,-0.404580153,-0.721374046,-0.458015267,-0.866412214,-0.5,-0.988549618,-0.187022901,-0.507633588,-0.259541985,-0.736641221,-0.305343511,-0.877862595,-0.354961832,-1,-0.049618321,-0.492366412,-0.06870229,-0.671755725,-0.083969466,-0.790076336,-0.106870229,-0.904580153
0,0,0,-0.21509434,0.018867925,-0.426415094,-0.060377358,-0.58490566,-0.143396226,-0.724528302,-0.188679245,-0.41509434,-0.418867925,-0.520754717,-0.603773585,-0.581132075,-0.724528302,-0.626415094,-0.830188679,-0.305660377,-0.494339623,-0.4,-0.724528302,-0.449056604,-0.867924528,-0.486792453,-0.98490566,-0.181132075,-0.513207547,-0.252830189,-0.743396226,-0.298113208,-0.879245283,-0.343396226,-1,-0.049056604,-0.498113208,-0.064150943,-0.675471698,-0.079245283,-0.796226415,-0.105660377,-0.905660377
0,0,0,-0.217228464,0.02247191,-0.43071161,-0.059925094,-0.588014981,-0.149812734,-0.722846442,-0.198501873,-0.415730337,-0.419475655,-0.524344569,-0.606741573,-0.580524345,-0.722846442,-0.625468165,-0.827715356,-0.307116105,-0.494382022,-0.400749064,-0.722846442,-0.449438202,-0.865168539,-0.486891386,-0.985018727,-0.187265918,-0.513108614,-0.254681648,-0.741573034,-0.299625468,-0.880149813,-0.348314607,-1,-0.052434457,-0.494382022,-0.06741573,-0.674157303,-0.086142322,-0.790262172,-0.112359551,-0.906367041
0,0,0,-0.220973783,0.018726592,-0.438202247,-0.06741573,-0.5917603,-0.157303371,-0.72659176,-0.205992509,-0.419475655,-0.423220974,-0.524344569,-0.610486891,-0.584269663,-0.72659176,-0.629213483,-0.835205993,-0.310861423,-0.498127341,-0.400749064,-0.72659176,-0.453183521,-0.868913858,-0.490636704,-0.988764045,-0.191011236,-0.516853933,-0.258426966,-0.745318352,-0.299625468,-0.880149813,-0.344569288,-1,-0.056179775,-0.501872659,-0.071161049,-0.677902622,-0.08988764,-0.794007491,-0.116104869,-0.906367041
0,0,0,-0.223048327,0.022304833,-0.43866171,-0.066914498,-0.591078067,-0.167286245,-0.728624535,-0.211895911,-0.423791822,-0.423791822,-0.527881041,-0.609665428,-0.583643123,-0.728624535,-0.628252788,-0.836431227,-0.31598513,-0.498141264,-0.405204461,-0.728624535,-0.453531599,-0.869888476,-0.486988848,-0.988847584,-0.19330855,-0.520446097,-0.26394052,-0.747211896,-0.304832714,-0.881040892,-0.349442379,-1,-0.063197026,-0.501858736,-0.078066914,-0.676579926,-0.096654275,-0.791821561,-0.118959108,-0.903345725
0,0,0,-0.223048327,0.014869888,-0.442379182,-0.078066914,-0.594795539,-0.171003717,-0.732342007,-0.211895911,-0.423791822,-0.427509294,-0.527881041,-0.617100372,-0.583643123,-0.732342007,-0.628252788,-0.836431227,-0.31598513,-0.501858736,-0.405204461,-0.732342007,-0.449814126,-0.873605948,-0.483271375,-0.992565056,-0.197026022,-0.520446097,-0.260223048,-0.747211896,-0.301115242,-0.881040892,-0.345724907,-1,-0.066914498,-0.498141264,-0.081784387,-0.672862454,-0.100371747,-0.788104089,-0.12267658,-0.903345725
0,0,0,-0.223880597,0.014925373,-0.440298507,-0.078358209,-0.593283582,-0.175373134,-0.731343284,-0.212686567,-0.421641791,-0.432835821,-0.526119403,-0.619402985,-0.578358209,-0.735074627,-0.623134328,-0.835820896,-0.313432836,-0.503731343,-0.402985075,-0.731343284,-0.451492537,-0.873134328,-0.481343284,-0.992537313,-0.197761194,-0.518656716,-0.26119403,-0.746268657,-0.302238806,-0.880597015,-0.343283582,-1,-0.067164179,-0.5,-0.089552239,-0.675373134,-0.108208955,-0.794776119,-0.134328358,-0.906716418
0,0,0,-0.21969697,0.026515152,-0.446969697,-0.060606061,-0.602272727,-0.159090909,-0.738636364,-0.196969697,-0.435606061,-0.420454545,-0.545454545,-0.609848485,-0.602272727,-0.727272727,-0.647727273,-0.833333333,-0.333333333,-0.496212121,-0.431818182,-0.727272727,-0.481060606,-0.867424242,-0.518939394,-0.988636364,-0.215909091,-0.518939394,-0.287878788,-0.75,-0.333333333,-0.882575758,-0.375,-1,-0.083333333,-0.503787879,-0.109848485,-0.681818182,-0.132575758,-0.803030303,-0.162878788,-0.912878788
0,0,0,-0.230769231,0.030769231,-0.453846154,-0.053846154,-0.611538462,-0.153846154,-0.75,-0.192307692,-0.446153846,-0.415384615,-0.557692308,-0.603846154,-0.615384615,-0.719230769,-0.661538462,-0.826923077,-0.338461538,-0.496153846,-0.442307692,-0.726923077,-0.496153846,-0.865384615,-0.534615385,-0.984615385,-0.223076923,-0.519230769,-0.3,-0.75,-0.35,-0.884615385,-0.396153846,-1,-0.092307692,-0.511538462,-0.123076923,-0.688461538,-0.15,-0.807692308,-0.180769231,-0.919230769
0,0,0,-0.231660232,0.034749035,-0.455598456,-0.046332046,-0.613899614,-0.142857143,-0.749034749,-0.181467181,-0.455598456,-0.413127413,-0.567567568,-0.598455598,-0.629343629,-0.714285714,-0.67953668,-0.818532819,-0.355212355,-0.494208494,-0.455598456,-0.722007722,-0.50965251,-0.861003861,-0.548262548,-0.980694981,-0.239382239,-0.521235521,-0.316602317,-0.749034749,-0.362934363,-0.884169884,-0.413127413,-1,-0.111969112,-0.513513514,-0.138996139,-0.691119691,-0.166023166,-0.810810811,-0.200772201,-0.922779923
0,0,0,-0.234817814,0.056680162,-0.481781377,-0.016194332,-0.651821862,-0.109311741,-0.789473684,-0.137651822,-0.493927126,-0.4048583,-0.619433198,-0.587044534,-0.688259109,-0.700404858,-0.740890688,-0.805668016,-0.392712551,-0.489878543,-0.510121457,-0.720647773,-0.574898785,-0.858299595,-0.619433198,-0.975708502,-0.279352227,-0.526315789,-0.376518219,-0.75708502,-0.433198381,-0.886639676,-0.48582996,-1,-0.145748988,-0.522267206,-0.190283401,-0.704453441,-0.222672065,-0.825910931,-0.259109312,-0.939271255
0,0,0,-0.233333333,0.0625,-0.4875,-0.008333333,-0.658333333,-0.091666667,-0.8,-0.116666667,-0.5125,-0.395833333,-0.65,-0.575,-0.729166667,-0.6875,-0.7875,-0.7875,-0.416666667,-0.4875,-0.55,-0.7125,-0.616666667,-0.85,-0.670833333,-0.966666667,-0.304166667,-0.529166667,-0.4125,-0.754166667,-0.475,-0.8875,-0.529166667,-1,-0.170833333,-0.533333333,-0.225,-0.7125,-0.266666667,-0.833333333,-0.304166667,-0.941666667
0,0,0,-0.242424242,0.077922078,-0.506493506,0.012987013,-0.688311688,-0.073593074,-0.831168831,-0.090909091,-0.54978355,-0.380952381,-0.701298701,-0.562770563,-0.783549784,-0.675324675,-0.848484848,-0.774891775,-0.454545455,-0.480519481,-0.597402597,-0.70995671,-0.675324675,-0.848484848,-0.731601732,-0.965367965,-0.341991342,-0.528138528,-0.458874459,-0.757575758,-0.523809524,-0.887445887,-0.584415584,-1,-0.207792208,-0.541125541,-0.268398268,-0.722943723,-0.311688312,-0.83982684,-0.354978355,-0.952380952
0,0,0,-0.237668161,0.085201794,-0.511210762,0.035874439,-0.69955157,-0.049327354,-0.847533632,-0.062780269,-0.578475336,-0.367713004,-0.735426009,-0.547085202,-0.825112108,-0.659192825,-0.896860987,-0.762331839,-0.484304933,-0.475336323,-0.6367713,-0.704035874,-0.721973094,-0.843049327,-0.784753363,-0.959641256,-0.367713004,-0.529147982,-0.493273543,-0.757847534,-0.569506726,-0.887892377,-0.6367713,-1,-0.233183857,-0.547085202,-0.30044843,-0.730941704,-0.35426009,-0.852017937,-0.403587444,-0.964125561
0,0,0,-0.248847926,0.101382488,-0.525345622,0.050691244,-0.718894009,-0.02764977,-0.870967742,-0.036866359,-0.603686636,-0.35483871,-0.774193548,-0.534562212,-0.866359447,-0.64516129,-0.940092166,-0.746543779,-0.511520737,-0.465437788,-0.677419355,-0.695852535,-0.769585253,-0.834101382,-0.834101382,-0.953917051,-0.396313364,-0.525345622,-0.534562212,-0.751152074,-0.612903226,-0.884792627,-0.68202765,-1,-0.258064516,-0.548387097,-0.33640553,-0.732718894,-0.391705069,-0.857142857,-0.447004608,-0.967741935
0,0,0,-0.248847926,0.096774194,-0.525345622,0.046082949,-0.718894009,-0.02764977,-0.870967742,-0.036866359,-0.608294931,-0.35483871,-0.774193548,-0.529953917,-0.870967742,-0.6359447,-0.944700461,-0.737327189,-0.516129032,-0.470046083,-0.68202765,-0.69124424,-0.778801843,-0.834101382,-0.847926267,-0.949308756,-0.396313364,-0.525345622,-0.539170507,-0.755760369,-0.617511521,-0.884792627,-0.69124424,-1,-0.258064516,-0.548387097,-0.341013825,-0.737327189,-0.396313364,-0.857142857,-0.456221198,-0.967741935
0,0,0,-0.253393665,0.085972851,-0.520361991,0.027149321,-0.705882353,-0.054298643,-0.859728507,-0.063348416,-0.588235294,-0.366515837,-0.751131222,-0.542986425,-0.841628959,-0.65158371,-0.918552036,-0.751131222,-0.49321267,-0.475113122,-0.656108597,-0.696832579,-0.746606335,-0.837104072,-0.814479638,-0.954751131,-0.380090498,-0.529411765,-0.515837104,-0.751131222,-0.592760181,-0.886877828,-0.665158371,-1,-0.244343891,-0.552036199,-0.321266968,-0.733031674,-0.380090498,-0.850678733,-0.438914027,-0.963800905
0,0,0,-0.258928571,0.071428571,-0.517857143,0.008928571,-0.705357143,-0.071428571,-0.857142857,-0.080357143,-0.571428571,-0.375,-0.727678571,-0.553571429,-0.816964286,-0.660714286,-0.892857143,-0.758928571,-0.477678571,-0.477678571,-0.625,-0.700892857,-0.709821429,-0.839285714,-0.772321429,-0.959821429,-0.361607143,-0.526785714,-0.482142857,-0.754464286,-0.558035714,-0.883928571,-0.629464286,-1,-0.227678571,-0.544642857,-0.303571429,-0.723214286,-0.357142857,-0.84375,-0.410714286,-0.955357143
0,0,0,-0.242290749,0.061674009,-0.502202643,0,-0.682819383,-0.079295154,-0.832599119,-0.092511013,-0.550660793,-0.374449339,-0.709251101,-0.550660793,-0.797356828,-0.660792952,-0.872246696,-0.757709251,-0.45814978,-0.475770925,-0.607929515,-0.700440529,-0.691629956,-0.841409692,-0.753303965,-0.960352423,-0.348017621,-0.524229075,-0.466960352,-0.753303965,-0.54185022,-0.885462555,-0.612334802,-1,-0.211453744,-0.533039648,-0.281938326,-0.718061674,-0.334801762,-0.841409692,-0.392070485,-0.955947137
0,0,0,-0.241071429,0.075892857,-0.504464286,0.022321429,-0.6875,-0.058035714,-0.84375,-0.066964286,-0.566964286,-0.357142857,-0.732142857,-0.53125,-0.825892857,-0.638392857,-0.901785714,-0.741071429,-0.477678571,-0.464285714,-0.633928571,-0.691964286,-0.71875,-0.834821429,-0.78125,-0.955357143,-0.361607143,-0.517857143,-0.491071429,-0.745535714,-0.566964286,-0.883928571,-0.633928571,-1,-0.227678571,-0.535714286,-0.299107143,-0.723214286,-0.352678571,-0.848214286,-0.40625,-0.964285714
0,0,0,-0.247706422,0.087155963,-0.518348624,0.036697248,-0.711009174,-0.041284404,-0.871559633,-0.04587156,-0.605504587,-0.353211009,-0.779816514,-0.518348624,-0.880733945,-0.623853211,-0.963302752,-0.729357798,-0.52293578,-0.458715596,-0.683486239,-0.683486239,-0.779816514,-0.825688073,-0.848623853,-0.949541284,-0.408256881,-0.518348624,-0.541284404,-0.747706422,-0.623853211,-0.885321101,-0.69266055,-1,-0.270642202,-0.536697248,-0.348623853,-0.729357798,-0.408256881,-0.853211009,-0.467889908,-0.972477064
0,0,0,-0.251162791,0.093023256,-0.525581395,0.051162791,-0.725581395,-0.027906977,-0.88372093,-0.03255814,-0.613953488,-0.344186047,-0.8,-0.511627907,-0.906976744,-0.613953488,-0.995348837,-0.71627907,-0.530232558,-0.455813953,-0.702325581,-0.68372093,-0.804651163,-0.823255814,-0.879069767,-0.939534884,-0.413953488,-0.51627907,-0.553488372,-0.748837209,-0.637209302,-0.88372093,-0.71627907,-1,-0.279069767,-0.544186047,-0.358139535,-0.734883721,-0.418604651,-0.860465116,-0.479069767,-0.972093023
0,0,0,-0.258064516,0.082949309,-0.525345622,0.036866359,-0.718894009,-0.036866359,-0.880184332,-0.046082949,-0.603686636,-0.35483871,-0.788018433,-0.520737327,-0.894009217,-0.626728111,-0.98156682,-0.723502304,-0.516129032,-0.465437788,-0.686635945,-0.686635945,-0.788018433,-0.824884793,-0.866359447,-0.944700461,-0.400921659,-0.525345622,-0.539170507,-0.751152074,-0.622119816,-0.884792627,-0.695852535,-1,-0.262672811,-0.548387097,-0.34562212,-0.732718894,-0.400921659,-0.857142857,-0.460829493,-0.967741935
0,0,0,-0.254464286,0.058035714,-0.508928571,0.004464286,-0.691964286,-0.075892857,-0.84375,-0.098214286,-0.5625,-0.375,-0.732142857,-0.549107143,-0.830357143,-0.65625,-0.915178571,-0.754464286,-0.46875,-0.477678571,-0.625,-0.700892857,-0.714285714,-0.839285714,-0.785714286,-0.955357143,-0.348214286,-0.53125,-0.473214286,-0.754464286,-0.558035714,-0.883928571,-0.633928571,-1,-0.209821429,-0.544642857,-0.28125,-0.732142857,-0.334821429,-0.848214286,-0.388392857,-0.959821429
0,0,0,-0.236514523,0.037344398,-0.468879668,-0.037344398,-0.634854772,-0.128630705,-0.780082988,-0.157676349,-0.473029046,-0.406639004,-0.609958506,-0.589211618,-0.68879668,-0.701244813,-0.755186722,-0.804979253,-0.365145228,-0.489626556,-0.485477178,-0.717842324,-0.556016598,-0.854771784,-0.614107884,-0.975103734,-0.244813278,-0.522821577,-0.340248963,-0.746887967,-0.406639004,-0.87966805,-0.468879668,-1,-0.112033195,-0.522821577,-0.157676349,-0.709543568,-0.195020747,-0.825726141,-0.2406639,-0.929460581
